lambda_sparse,lambda_magnitude,num_neurons,margin,alter_success_rate,preserve_violation_rate,alter_states_changed,preserve_states_violated,objective_initial,objective_final,objective_improvement,l0_norm,l1_norm,l2_norm,linf_norm,iterations,function_evals,execution_time,success,l1_penalty,l2_penalty,total_regularization,efficiency,sparsity_ratio
0.1,0.01,16,0.1,0.0,0.0,0/3,0/5,0.36013609170913696,0.36013609170913696,0.0,0.0,0.0,0.0,0.0,0,1000,0.23829293251037598,False,0.0,0.0,0.0,0.0,0.0
0.1,0.01,16,0.2,0.0,0.0,0/3,0/5,0.6601359844207764,0.6601359844207764,0.0,0.0,0.0,0.0,0.0,0,1000,0.23965907096862793,False,0.0,0.0,0.0,0.0,0.0
0.1,0.1,8,0.05,0.0,0.0,0/3,0/5,0.2101360559463501,0.2101360559463501,0.0,0.0,0.0,0.0,0.0,0,1000,0.22745680809020996,False,0.0,0.0,0.0,0.0,0.0
0.1,0.1,12,0.1,0.0,0.0,0/3,0/5,0.3447079658508301,0.3447079658508301,0.0,0.0,0.0,0.0,0.0,0,1000,0.22037005424499512,False,0.0,0.0,0.0,0.0,0.0
0.1,0.1,12,0.2,0.0,0.0,0/3,0/5,0.6447078585624695,0.6447078585624695,0.0,0.0,0.0,0.0,0.0,0,1000,0.3041422367095947,False,0.0,0.0,0.0,0.0,0.0
0.1,0.1,16,0.05,0.0,0.0,0/3,0/5,0.1947079300880432,0.1947079300880432,0.0,0.0,0.0,0.0,0.0,0,1000,0.23618292808532715,False,0.0,0.0,0.0,0.0,0.0
0.1,0.1,16,0.1,0.0,0.0,0/3,0/5,0.36013609170913696,0.36013609170913696,0.0,0.0,0.0,0.0,0.0,0,1000,0.24183392524719238,False,0.0,0.0,0.0,0.0,0.0
0.1,0.1,16,0.2,0.0,0.0,0/3,0/5,0.6601359844207764,0.6601359844207764,0.0,0.0,0.0,0.0,0.0,0,1000,0.23566293716430664,False,0.0,0.0,0.0,0.0,0.0
0.1,1.0,8,0.05,0.0,0.0,0/3,0/5,0.2101360559463501,0.2101360559463501,0.0,0.0,0.0,0.0,0.0,0,1000,0.1949472427368164,False,0.0,0.0,0.0,0.0,0.0
0.1,1.0,12,0.1,0.0,0.0,0/3,0/5,0.3447079658508301,0.3447079658508301,0.0,0.0,0.0,0.0,0.0,0,1000,0.22311615943908691,False,0.0,0.0,0.0,0.0,0.0
0.1,1.0,12,0.2,0.0,0.0,0/3,0/5,0.6447078585624695,0.6447078585624695,0.0,0.0,0.0,0.0,0.0,0,1000,0.2113780975341797,False,0.0,0.0,0.0,0.0,0.0
0.1,1.0,16,0.05,0.0,0.0,0/3,0/5,0.1947079300880432,0.1947079300880432,0.0,0.0,0.0,0.0,0.0,0,1000,0.23837590217590332,False,0.0,0.0,0.0,0.0,0.0
0.1,1.0,16,0.1,0.0,0.0,0/3,0/5,0.36013609170913696,0.36013609170913696,0.0,0.0,0.0,0.0,0.0,0,1000,0.24199485778808594,False,0.0,0.0,0.0,0.0,0.0
0.1,1.0,16,0.2,0.0,0.0,0/3,0/5,0.6601359844207764,0.6601359844207764,0.0,0.0,0.0,0.0,0.0,0,1000,0.2395169734954834,False,0.0,0.0,0.0,0.0,0.0
1.0,0.0,8,0.05,0.0,0.0,0/3,0/5,0.2101360559463501,0.2101360559463501,0.0,0.0,0.0,0.0,0.0,0,1000,0.18786883354187012,False,0.0,0.0,0.0,0.0,0.0
1.0,0.0,12,0.1,0.0,0.0,0/3,0/5,0.3447079658508301,0.3447079658508301,0.0,0.0,0.0,0.0,0.0,0,1000,0.21189188957214355,False,0.0,0.0,0.0,0.0,0.0
1.0,0.0,12,0.2,0.0,0.0,0/3,0/5,0.6447078585624695,0.6447078585624695,0.0,0.0,0.0,0.0,0.0,0,1000,0.217041015625,False,0.0,0.0,0.0,0.0,0.0
1.0,0.0,16,0.05,0.0,0.0,0/3,0/5,0.1947079300880432,0.1947079300880432,0.0,0.0,0.0,0.0,0.0,0,1000,1.9988949298858643,False,0.0,0.0,0.0,0.0,0.0
1.0,0.0,16,0.1,0.0,0.0,0/3,0/5,0.36013609170913696,0.36013609170913696,0.0,0.0,0.0,0.0,0.0,0,1000,0.2607400417327881,False,0.0,0.0,0.0,0.0,0.0
1.0,0.0,16,0.2,0.0,0.0,0/3,0/5,0.6601359844207764,0.6601359844207764,0.0,0.0,0.0,0.0,0.0,0,1000,0.27347898483276367,False,0.0,0.0,0.0,0.0,0.0
1.0,0.001,8,0.05,0.0,0.0,0/3,0/5,0.2101360559463501,0.2101360559463501,0.0,0.0,0.0,0.0,0.0,0,1000,0.20415306091308594,False,0.0,0.0,0.0,0.0,0.0
1.0,0.001,12,0.1,0.0,0.0,0/3,0/5,0.3447079658508301,0.3447079658508301,0.0,0.0,0.0,0.0,0.0,0,1000,0.2817840576171875,False,0.0,0.0,0.0,0.0,0.0
1.0,0.001,12,0.2,0.0,0.0,0/3,0/5,0.6447078585624695,0.6447078585624695,0.0,0.0,0.0,0.0,0.0,0,1000,0.22055888175964355,False,0.0,0.0,0.0,0.0,0.0
1.0,0.001,16,0.05,0.0,0.0,0/3,0/5,0.1947079300880432,0.1947079300880432,0.0,0.0,0.0,0.0,0.0,0,1000,0.24287819862365723,False,0.0,0.0,0.0,0.0,0.0
1.0,0.001,16,0.1,0.0,0.0,0/3,0/5,0.36013609170913696,0.36013609170913696,0.0,0.0,0.0,0.0,0.0,0,1000,0.2410731315612793,False,0.0,0.0,0.0,0.0,0.0
1.0,0.001,16,0.2,0.0,0.0,0/3,0/5,0.6601359844207764,0.6601359844207764,0.0,0.0,0.0,0.0,0.0,0,1000,0.24690723419189453,False,0.0,0.0,0.0,0.0,0.0
1.0,0.01,8,0.05,0.0,0.0,0/3,0/5,0.2101360559463501,0.2101360559463501,0.0,0.0,0.0,0.0,0.0,0,1000,0.19423604011535645,False,0.0,0.0,0.0,0.0,0.0
1.0,0.01,12,0.1,0.0,0.0,0/3,0/5,0.3447079658508301,0.3447079658508301,0.0,0.0,0.0,0.0,0.0,0,1000,0.2196941375732422,False,0.0,0.0,0.0,0.0,0.0
1.0,0.01,12,0.2,0.0,0.0,0/3,0/5,0.6447078585624695,0.6447078585624695,0.0,0.0,0.0,0.0,0.0,0,1000,0.2207798957824707,False,0.0,0.0,0.0,0.0,0.0
1.0,0.01,16,0.05,0.0,0.0,0/3,0/5,0.1947079300880432,0.1947079300880432,0.0,0.0,0.0,0.0,0.0,0,1000,0.24146294593811035,False,0.0,0.0,0.0,0.0,0.0
1.0,0.01,16,0.1,0.0,0.0,0/3,0/5,0.36013609170913696,0.36013609170913696,0.0,0.0,0.0,0.0,0.0,0,1000,0.25093889236450195,False,0.0,0.0,0.0,0.0,0.0
1.0,0.01,16,0.2,0.0,0.0,0/3,0/5,0.6601359844207764,0.6601359844207764,0.0,0.0,0.0,0.0,0.0,0,1000,0.2548978328704834,False,0.0,0.0,0.0,0.0,0.0
1.0,0.1,8,0.05,0.0,0.0,0/3,0/5,0.2101360559463501,0.2101360559463501,0.0,0.0,0.0,0.0,0.0,0,1000,0.19618821144104004,False,0.0,0.0,0.0,0.0,0.0
1.0,0.1,12,0.1,0.0,0.0,0/3,0/5,0.3447079658508301,0.3447079658508301,0.0,0.0,0.0,0.0,0.0,0,1000,0.23653388023376465,False,0.0,0.0,0.0,0.0,0.0
1.0,0.1,12,0.2,0.0,0.0,0/3,0/5,0.6447078585624695,0.6447078585624695,0.0,0.0,0.0,0.0,0.0,0,1000,0.20951080322265625,False,0.0,0.0,0.0,0.0,0.0
1.0,0.1,16,0.05,0.0,0.0,0/3,0/5,0.1947079300880432,0.1947079300880432,0.0,0.0,0.0,0.0,0.0,0,1000,0.24225902557373047,False,0.0,0.0,0.0,0.0,0.0
1.0,0.1,16,0.1,0.0,0.0,0/3,0/5,0.36013609170913696,0.36013609170913696,0.0,0.0,0.0,0.0,0.0,0,1000,0.30206894874572754,False,0.0,0.0,0.0,0.0,0.0
1.0,0.1,16,0.2,0.0,0.0,0/3,0/5,0.6601359844207764,0.6601359844207764,0.0,0.0,0.0,0.0,0.0,0,1000,0.3559281826019287,False,0.0,0.0,0.0,0.0,0.0
1.0,1.0,8,0.05,0.0,0.0,0/3,0/5,0.2101360559463501,0.2101360559463501,0.0,0.0,0.0,0.0,0.0,0,1000,0.19377684593200684,False,0.0,0.0,0.0,0.0,0.0
1.0,1.0,12,0.1,0.0,0.0,0/3,0/5,0.3447079658508301,0.3447079658508301,0.0,0.0,0.0,0.0,0.0,0,1000,0.20917916297912598,False,0.0,0.0,0.0,0.0,0.0
1.0,1.0,12,0.2,0.0,0.0,0/3,0/5,0.6447078585624695,0.6447078585624695,0.0,0.0,0.0,0.0,0.0,0,1000,0.21350383758544922,False,0.0,0.0,0.0,0.0,0.0
1.0,1.0,16,0.05,0.0,0.0,0/3,0/5,0.1947079300880432,0.1947079300880432,0.0,0.0,0.0,0.0,0.0,0,1000,0.26096391677856445,False,0.0,0.0,0.0,0.0,0.0
1.0,1.0,16,0.1,0.0,0.0,0/3,0/5,0.36013609170913696,0.36013609170913696,0.0,0.0,0.0,0.0,0.0,0,1000,0.2368772029876709,False,0.0,0.0,0.0,0.0,0.0
1.0,1.0,16,0.2,0.0,0.0,0/3,0/5,0.6601359844207764,0.6601359844207764,0.0,0.0,0.0,0.0,0.0,0,1000,0.24276304244995117,False,0.0,0.0,0.0,0.0,0.0
